Node 1,Node 2,Weight
559,1604,1
826,1604,1
273,1605,1
1194,1605,1
1422,1605,1
1625,1605,-1
1688,1605,-1
1711,1605,1
1787,1605,1
1838,1605,1
2485,1605,1
489,1606,1
707,1606,-1
1212,1606,1
1330,1606,1
2020,1606,1
2226,1606,1
2335,1606,1
489,1607,1
707,1607,-1
1177,1607,1
1212,1607,1
1625,1607,1
1688,1607,1
1777,1607,1
1787,1607,1
1967,1607,1
2020,1607,1
2226,1607,1
2335,1607,1
489,1608,1
1194,1608,1
1625,1608,1
1688,1608,1
2020,1608,1
1330,1609,1
1625,1609,1
1688,1609,1
2020,1609,1
288,1610,-1
444,1610,-1
1194,1610,1
1587,1610,-1
1793,1610,1
1946,1610,1
2402,1611,1
613,1612,1
1390,1612,1
613,1613,1
1330,1614,1
1383,1614,-1
1424,1614,1
1688,1614,1
2020,1614,1
1330,1615,1
1424,1615,1
1625,1615,1
1688,1615,1
2020,1615,1
273,1616,1
1116,1616,1
1403,1616,1
273,1617,1
1923,1617,1
1422,1618,1
1787,1618,1
1422,1619,1
1787,1619,1
273,1620,1
1194,1620,1
1330,1620,1
707,1621,1
1194,1621,1
2020,1621,1
273,1622,1
826,1622,1
48,1623,-1
1422,1623,1
1424,1623,-1
1787,1623,1
2309,1623,1
48,1624,1
273,1624,1
826,1624,-1
1213,1624,1
1330,1624,1
1422,1624,1
1787,1624,1
2020,1624,1
1330,1625,1
1424,1626,1
1787,1626,1
2020,1626,-1
1194,1628,1
1422,1628,1
1424,1628,1
2020,1628,1
1330,1629,1
1688,1629,1
1787,1629,1
2020,1629,1
273,1630,1
288,1630,1
1096,1630,1
1625,1630,1
1688,1630,1
1787,1630,1
2020,1630,1
273,1631,1
1330,1631,1
2020,1631,1
273,1632,-1
613,1632,-1
1077,1632,1
1330,1632,1
1422,1632,-1
1424,1632,1
1625,1632,1
1688,1632,1
1787,1632,1
2020,1632,1
1711,1633,1
1131,1634,1
1330,1635,1
1777,1635,1
1077,1636,1
1330,1636,1
1424,1636,1
1777,1636,1
273,1637,1
613,1637,1
667,1637,1
1194,1637,1
1215,1637,1
1383,1637,1
1422,1637,1
1625,1637,-1
1688,1637,-1
1777,1637,1
1787,1637,1
1923,1637,1
2020,1637,1
2348,1637,1
273,1638,-1
444,1638,1
826,1638,-1
1096,1638,-1
1194,1638,1
1330,1638,1
1390,1638,1
1403,1638,1
1422,1638,1
1587,1638,1
1625,1638,-1
1688,1638,-1
1711,1638,1
1787,1638,1
1838,1638,1
1923,1638,1
2020,1638,-1
2470,1638,1
273,1639,1
826,1639,1
1077,1639,1
1422,1639,1
1625,1639,1
258,1640,1
1194,1640,1
1688,1640,1
2020,1640,1
2168,1640,1
2485,1640,1
1194,1641,1
1330,1641,1
1587,1641,-1
1787,1641,1
2020,1641,1
273,1642,1
474,1642,1
613,1642,1
1194,1642,1
1383,1642,1
1787,1642,1
2020,1642,-1
1330,1643,1
1787,1643,1
24,1644,1
474,1644,1
1787,1644,1
2312,1644,1
273,1645,1
613,1645,1
1194,1645,1
1424,1645,1
2020,1645,1
2133,1645,1
444,1646,1
467,1646,1
832,1646,1
1194,1646,1
1587,1646,1
1946,1646,1
2392,1646,1
613,1647,1
273,1648,1
613,1648,1
1096,1648,1
1422,1648,1
1625,1648,1
273,1649,1
883,1649,1
2020,1649,1
826,1650,1
1625,1650,1
1688,1650,1
2020,1650,1
883,1651,1
1422,1651,1
1777,1651,1
288,1652,1
467,1652,1
707,1652,-1
1390,1652,1
1422,1652,1
1711,1652,1
1777,1652,1
1787,1652,1
1793,1652,1
258,1653,1
1077,1653,1
1330,1653,1
288,1654,1
436,1654,1
444,1654,1
489,1654,1
707,1654,1
826,1654,-1
832,1654,-1
1077,1654,1
1096,1654,1
1330,1654,1
1587,1654,1
1625,1654,-1
1787,1654,1
1996,1654,1
2020,1654,1
2226,1654,1
2355,1654,1
273,1655,1
489,1655,1
1330,1655,1
1422,1655,1
2016,1655,1
120,1656,1
273,1656,-1
489,1656,1
613,1656,1
707,1656,-1
1194,1656,1
1212,1656,1
1330,1656,1
1711,1656,1
1787,1656,1
1967,1656,1
2020,1656,1
2168,1656,1
2335,1656,1
78,1657,1
258,1657,1
1077,1657,1
1131,1657,1
1215,1657,1
1330,1657,1
1422,1657,1
1688,1657,-1
2020,1657,1
2168,1657,1
2226,1657,1
1330,1658,1
273,1659,1
2226,1659,1
1625,1660,1
1688,1660,1
2020,1660,1
613,1661,1
826,1661,1
1077,1661,1
1330,1661,-1
1390,1661,1
1403,1661,1
1787,1661,1
1838,1661,1
1923,1661,1
2020,1661,-1
2226,1661,1
2485,1661,1
474,1662,1
1077,1662,1
1390,1662,1
1787,1662,1
2226,1662,1
273,1663,1
613,1663,1
826,1663,1
1330,1663,1
1787,1663,1
1838,1663,1
120,1664,1
444,1664,-1
826,1664,1
1424,1664,1
1587,1664,-1
1625,1664,1
1787,1664,1
1923,1664,1
2020,1664,1
2168,1664,1
2355,1664,1
1194,1665,1
1625,1665,1
1688,1665,1
2020,1665,1
2168,1665,1
2020,1666,1
1625,1667,1
1688,1667,1
2020,1667,1
2168,1667,1
2226,1667,1
2348,1667,1
288,1668,1
489,1668,1
707,1668,1
1077,1668,1
1403,1668,1
1587,1668,-1
1777,1668,1
1787,1668,1
2020,1668,1
2355,1668,1
1096,1669,1
1194,1669,1
1625,1669,1
1688,1669,1
2020,1669,1
273,1670,1
1194,1670,1
1603,1670,1
1787,1670,1
436,1671,1
1688,1671,1
1787,1671,1
2020,1671,1
273,1672,1
575,1672,1
613,1672,-1
826,1672,1
1077,1672,1
1096,1672,1
1330,1672,1
1511,1672,1
1625,1672,-1
1688,1672,-1
1787,1672,1
1923,1672,1
2020,1672,1
273,1673,1
288,1673,1
613,1673,1
707,1673,-1
1116,1673,1
1330,1673,1
2020,1673,1
613,1674,1
826,1674,-1
1077,1674,1
1096,1674,1
1194,1674,1
1330,1674,-1
1511,1674,1
1625,1674,1
1688,1674,1
1707,1674,1
1787,1674,1
2020,1674,1
2485,1674,1
273,1675,1
613,1675,1
1422,1675,1
1511,1675,1
1787,1675,1
2020,1675,-1
613,1676,1
1403,1676,1
1422,1676,1
1424,1676,1
1511,1676,1
1625,1676,1
1688,1676,1
1711,1676,1
1787,1676,1
2020,1676,1
120,1677,1
797,1677,1
2255,1677,1
273,1678,1
1077,1678,1
1625,1678,1
1688,1678,1
1711,1678,1
288,1679,1
707,1679,1
1096,1679,1
1194,1679,1
1222,1679,1
489,1680,1
707,1680,1
1843,1680,1
2020,1680,1
105,1681,1
436,1681,1
707,1681,1
2133,1681,1
105,1682,1
825,1682,1
1096,1682,1
1720,1682,1
273,1683,1
613,1683,1
1787,1683,1
1996,1683,1
1625,1684,1
1688,1684,1
2485,1684,1
1787,1685,1
883,1686,1
1422,1686,1
826,1687,1
1194,1687,1
1330,1687,1
1403,1687,1
1424,1687,1
1946,1687,1
2020,1687,-1
2168,1687,1
1330,1689,1
1131,1690,1
1194,1690,1
1625,1690,1
1688,1690,1
1787,1690,1
2020,1690,-1
2485,1690,1
1330,1691,1
1077,1692,1
1330,1692,1
1996,1693,1
273,1694,1
1029,1694,1
1131,1694,1
120,1695,1
444,1695,1
826,1695,-1
1077,1695,1
1131,1695,1
1194,1695,-1
1330,1695,1
1455,1695,1
1587,1695,1
1688,1695,1
1787,1695,1
1923,1695,1
1996,1695,1
2020,1695,1
2355,1695,1
1537,1696,1
2168,1696,1
2226,1696,1
273,1697,1
273,1698,1
273,1699,-1
613,1699,1
707,1699,-1
1096,1699,1
1264,1699,1
1330,1699,1
1422,1699,1
1424,1699,1
1625,1699,1
1688,1699,1
1720,1699,-1
1787,1699,1
1838,1699,-1
2020,1699,1
2168,1699,1
2348,1699,1
288,1700,1
436,1700,1
444,1700,-1
467,1700,1
489,1700,1
826,1700,1
1077,1700,1
1330,1700,1
1422,1700,1
1587,1700,-1
1787,1700,1
1946,1700,1
467,1701,1
474,1701,1
489,1701,1
613,1701,-1
1751,1701,1
1787,1701,1
1792,1701,1
2020,1701,1
2059,1701,1
273,1702,1
314,1702,1
444,1702,1
667,1702,1
707,1702,1
1131,1702,1
1330,1702,1
1403,1702,1
1587,1702,1
1711,1702,1
2335,1702,1
258,1703,1
1194,1703,1
1625,1703,1
1688,1703,1
1946,1703,1
2020,1703,1
273,1704,1
1096,1704,1
1194,1704,1
1330,1704,1
1946,1704,1
2020,1704,1
1194,1705,1
1625,1705,1
1688,1705,1
2020,1705,1
2485,1705,1
120,1706,1
613,1706,1
1194,1706,1
1330,1706,1
1424,1706,1
1625,1706,1
1688,1706,1
1946,1706,1
2020,1706,1
1194,1708,1
273,1709,1
1194,1709,1
1330,1709,1
1422,1709,1
1787,1709,1
24,1710,1
273,1710,1
474,1710,1
613,1710,1
826,1710,1
1194,1710,1
1330,1710,1
1403,1710,1
1688,1710,1
1711,1710,1
1777,1710,1
1787,1710,1
1838,1710,1
2020,1710,1
24,1711,1
273,1711,1
489,1711,1
1330,1711,1
2020,1711,1
273,1712,1
288,1712,1
436,1712,1
707,1712,1
1787,1712,1
1801,1712,1
1330,1713,1
1422,1713,1
1625,1713,1
1330,1714,1
1787,1714,1
2020,1714,1
1096,1715,1
1194,1715,1
1330,1715,1
613,1716,1
1330,1716,1
1424,1716,1
2020,1716,1
1625,1717,1
1688,1717,1
2020,1717,1
1194,1718,1
1625,1718,1
1688,1718,1
2020,1718,1
489,1719,1
1194,1719,1
1625,1719,1
1688,1719,1
2020,1719,1
288,1720,1
707,1720,1
1455,1720,1
1787,1720,1
826,1721,-1
1131,1721,1
1246,1721,1
1380,1721,1
1403,1721,1
1711,1721,1
1787,1721,1
2020,1721,1
2226,1721,1
273,1722,1
613,1722,1
1330,1722,1
1422,1722,1
1787,1722,1
273,1723,1
1787,1723,1
2020,1723,1
1787,1724,1
273,1725,1
1787,1725,1
288,1726,1
273,1727,1
2437,1728,1
436,1729,1
444,1729,-1
1131,1729,1
1177,1729,1
1194,1729,1
1603,1729,1
1787,1729,1
1946,1729,1
2020,1729,1
2226,1729,1
2437,1729,1
2485,1729,1
273,1730,1
613,1730,1
826,1730,1
1587,1730,1
1787,1730,1
1793,1730,1
2020,1730,1
474,1731,1
1636,1731,1
1787,1731,1
273,1732,1
613,1732,1
1330,1732,1
1422,1732,1
1625,1732,1
613,1733,1
1077,1733,1
1688,1733,1
1707,1733,1
1787,1733,1
2020,1733,1
2312,1733,1
1403,1734,1
1787,1734,1
288,1735,-1
444,1735,-1
1116,1735,1
1194,1735,1
1422,1735,1
1455,1735,-1
1587,1735,-1
1793,1735,1
2020,1735,1
24,1736,1
1194,1736,1
1625,1736,1
1688,1736,1
1946,1736,1
2020,1736,1
1330,1737,1
273,1738,1
288,1738,1
1330,1738,1
2020,1738,1
273,1739,1
613,1739,1
826,1739,1
1077,1739,1
1330,1739,1
1625,1739,1
1787,1739,1
1838,1739,1
1996,1739,1
2020,1739,1
489,1740,1
1787,1740,1
2020,1740,1
1194,1741,1
1213,1741,1
1625,1741,1
1688,1741,1
2020,1741,1
273,1742,1
613,1742,1
1330,1742,1
1403,1742,1
1625,1742,1
1688,1742,1
2020,1742,1
1636,1743,1
1330,1744,1
1422,1744,1
2020,1744,1
273,1745,1
255,1746,1
288,1746,1
444,1746,-1
1330,1746,1
2020,1746,1
2121,1746,1
613,1747,1
1422,1747,1
1787,1747,1
2104,1747,1
273,1748,1
1424,1748,1
2020,1748,1
42,1749,1
1029,1749,1
797,1750,1
1194,1750,1
707,1752,1
826,1752,1
1194,1752,1
1403,1752,1
1787,1752,1
1923,1752,1
2355,1752,1
288,1753,1
489,1753,1
1131,1753,1
1330,1754,1
1096,1755,1
2020,1755,1
613,1756,1
1330,1756,1
1422,1756,1
1330,1757,1
1711,1757,1
273,1758,1
288,1758,-1
444,1758,-1
1330,1758,1
1422,1758,1
1793,1758,1
1946,1758,1
1194,1759,1
1403,1759,1
1422,1759,1
1787,1759,1
1793,1759,1
2168,1759,1
2309,1759,1
273,1760,1
1330,1760,1
1711,1760,1
314,1761,1
436,1761,1
613,1761,-1
775,1761,1
1194,1761,1
1330,1761,1
1511,1761,1
1787,1761,1
2020,1761,1
2133,1761,1
2168,1761,1
2226,1761,1
273,1762,1
444,1762,-1
1096,1762,1
1194,1762,1
1330,1762,1
1403,1762,-1
1424,1762,1
1587,1762,-1
1787,1762,1
1946,1762,1
2020,1762,1
826,1763,1
1096,1763,1
1636,1763,1
1787,1763,1
2020,1763,1
24,1764,1
474,1764,1
826,1764,1
1711,1764,1
1787,1764,1
1838,1764,1
825,1765,1
1330,1765,1
1787,1765,1
826,1766,1
1711,1766,1
797,1767,1
832,1767,1
1403,1767,1
1711,1767,1
1777,1767,1
1787,1767,1
1996,1767,1
288,1768,-1
444,1768,-1
1096,1768,1
1194,1768,1
1587,1768,-1
1720,1768,1
1793,1768,1
1946,1768,1
273,1769,1
826,1769,1
1077,1769,1
1330,1769,1
1403,1769,1
1422,1769,1
1424,1769,1
1625,1769,-1
1787,1769,1
2020,1769,1
1194,1770,1
1256,1770,1
1330,1770,1
273,1771,1
288,1771,1
707,1771,1
1116,1771,1
1131,1771,1
1194,1771,1
1383,1771,1
1403,1771,-1
436,1772,1
489,1772,1
826,1772,-1
1077,1772,1
1403,1772,1
1777,1772,1
1787,1772,1
1923,1772,1
2226,1772,1
24,1773,1
273,1773,1
489,1773,1
1330,1773,1
1390,1773,1
1923,1773,1
258,1774,1
436,1774,1
444,1774,1
474,1774,1
808,1774,1
1096,1774,1
1392,1774,1
1777,1774,1
1923,1774,1
273,1775,1
1390,1775,1
436,1776,1
489,1776,1
1096,1776,1
1625,1776,-1
1636,1776,1
1711,1776,1
1777,1776,1
1787,1776,1
2020,1776,1
613,1779,1
1077,1779,1
1330,1780,1
1246,1781,1
1330,1781,1
1422,1781,1
1787,1781,1
2020,1782,1
273,1783,1
1330,1783,1
1422,1783,1
1625,1783,-1
1688,1783,-1
1787,1783,1
2020,1783,1
273,1784,1
1787,1784,1
2133,1784,1
707,1785,-1
826,1785,1
1330,1785,1
1403,1785,1
1787,1785,1
1793,1785,1
2226,1785,1
273,1786,1
1330,1786,1
1330,1788,1
1711,1788,1
1787,1788,1
273,1789,1
826,1789,1
1330,1789,1
467,1790,1
1603,1790,1
1777,1790,1
1787,1790,1
2020,1790,1
273,1791,1
613,1791,1
826,1791,1
1787,1791,1
2485,1791,1
826,1792,1
1787,1792,1
613,1793,1
1330,1793,1
1787,1793,1
883,1794,1
1424,1794,1
105,1795,1
1077,1795,1
1424,1795,1
1688,1795,1
1330,1796,1
273,1797,1
1424,1797,1
1777,1797,1
1787,1797,1
2020,1797,1
2485,1797,1
273,1798,1
288,1798,-1
444,1798,-1
613,1798,-1
825,1798,1
826,1798,-1
1077,1798,1
1330,1798,1
1422,1798,1
1424,1798,1
1625,1798,1
1688,1798,1
1787,1798,1
1838,1798,-1
2020,1798,1
2402,1798,1
2485,1798,1
2020,1799,1
613,1800,1
273,1802,1
707,1802,1
826,1802,1
1330,1802,1
1424,1802,1
1787,1802,1
1793,1802,1
1330,1803,1
1096,1804,1
1787,1804,1
2020,1804,1
1330,1805,1
1390,1805,1
1923,1805,1
2020,1805,1
120,1806,1
667,1806,1
1330,1806,1
1711,1807,1
1720,1807,1
1787,1807,1
1838,1807,1
273,1808,1
273,1809,1
826,1809,1
1330,1809,1
1424,1809,-1
2020,1809,1
273,1810,1
2020,1810,1
273,1811,1
24,1812,1
273,1812,1
474,1812,1
613,1812,1
707,1812,1
797,1812,1
826,1812,1
1131,1812,1
1194,1812,1
1403,1812,1
1422,1812,1
1587,1812,1
1625,1812,-1
1688,1812,-1
1711,1812,1
1787,1812,1
1838,1812,1
1923,1812,1
2020,1812,1
2348,1812,1
474,1813,1
613,1813,1
1077,1813,1
1838,1813,1
2020,1813,1
613,1814,1
826,1814,1
1707,1814,1
2020,1814,1
273,1815,1
613,1815,1
826,1815,1
1194,1815,1
1383,1815,1
1422,1815,1
613,1816,1
707,1816,-1
826,1816,1
1625,1816,1
2020,1816,1
2226,1816,1
2348,1816,1
2485,1816,1
613,1817,1
1330,1817,1
1403,1817,1
1511,1817,1
1625,1817,1
1711,1817,1
1787,1817,1
444,1818,1
613,1818,1
826,1818,1
1131,1818,1
1625,1818,-1
1688,1818,1
1793,1818,1
1923,1818,1
2020,1818,1
613,1819,1
1330,1819,1
1424,1819,1
1625,1819,1
1688,1819,1
1793,1819,1
2020,1819,1
273,1820,1
1096,1820,1
1148,1820,1
273,1821,1
613,1821,1
707,1821,1
1511,1821,1
1096,1822,1
1194,1822,1
1330,1822,1
1688,1822,1
1838,1822,-1
1946,1822,1
2020,1822,1
1636,1823,1
2020,1823,1
24,1824,1
1131,1824,1
1390,1824,1
1511,1824,1
1787,1824,1
273,1825,1
489,1825,1
613,1825,1
707,1825,1
1029,1825,1
1777,1825,1
1787,1825,1
1923,1825,1
1996,1825,1
2020,1825,1
2485,1825,1
273,1826,1
826,1826,1
1330,1826,1
1422,1826,1
1424,1826,1
1688,1826,1
1787,1826,1
258,1827,1
489,1827,1
1625,1827,1
1688,1827,1
1946,1827,1
2020,1827,1
1625,1828,1
1688,1828,1
2020,1828,1
396,1829,1
489,1829,1
1096,1829,1
1116,1829,1
1636,1829,1
1787,1829,1
1996,1829,1
2168,1829,1
273,1830,1
613,1830,1
707,1830,-1
1330,1830,1
1424,1830,1
1455,1830,1
1688,1830,1
2020,1830,1
613,1831,1
1330,1831,1
1787,1831,1
2020,1831,1
273,1832,1
1330,1832,1
1422,1832,1
1787,1832,1
2226,1832,1
273,1833,1
1330,1833,1
1422,1833,1
826,1835,-1
1711,1835,1
1787,1835,1
1838,1835,1
1996,1835,1
105,1836,1
273,1836,1
613,1836,1
1077,1836,1
1787,1836,1
273,1837,1
436,1837,1
613,1837,1
1029,1837,1
1424,1837,1
1787,1837,1
2020,1837,1
1077,1839,1
1403,1839,1
1422,1839,1
1787,1839,1
826,1840,-1
1077,1840,1
1403,1840,1
1422,1840,1
1711,1840,1
1838,1840,1
78,1841,1
273,1841,1
1330,1841,1
613,1842,1
707,1842,1
826,1842,1
1194,1842,1
1330,1842,1
1422,1842,1
1424,1842,-1
1625,1842,-1
1720,1842,1
1777,1842,1
1787,1842,1
1923,1842,1
2020,1842,1
2485,1842,1
1077,1844,1
1194,1844,1
273,1845,1
444,1845,1
1077,1845,1
1194,1845,1
105,1846,1
273,1846,1
436,1846,1
491,1846,1
826,1846,1
1403,1846,1
1511,1846,1
1688,1846,1
2133,1846,1
273,1847,1
613,1847,1
1403,1847,1
613,1848,1
825,1848,1
1194,1848,1
1403,1848,1
1511,1848,1
1587,1848,-1
1711,1848,1
2020,1848,1
491,1849,1
1177,1849,1
667,1850,1
1422,1850,1
2335,1850,1
2392,1850,1
558,1851,1
883,1851,1
1194,1851,1
1422,1851,-1
1625,1851,1
1688,1851,1
1793,1851,1
2335,1851,1
120,1852,1
273,1852,-1
436,1852,1
444,1852,1
467,1852,1
474,1852,1
489,1852,1
613,1852,1
707,1852,1
826,1852,-1
1077,1852,1
1116,1852,-1
1131,1852,1
1194,1852,1
1246,1852,-1
1330,1852,1
1403,1852,1
1422,1852,-1
1424,1852,-1
1587,1852,1
1625,1852,1
1688,1852,1
1711,1852,1
1777,1852,1
1787,1852,1
1838,1852,-1
1923,1852,1
2020,1852,-1
2168,1852,1
2226,1852,1
613,1853,1
1330,1853,1
1787,1853,1
2168,1853,1
273,1854,1
1077,1854,1
1330,1854,1
288,1855,1
707,1855,1
1455,1855,1
273,1856,1
613,1856,1
707,1856,1
1330,1856,1
1787,1856,1
2020,1856,1
255,1857,1
472,1857,1
1627,1857,1
1636,1857,1
1787,1857,1
1801,1857,1
1889,1857,-1
2121,1857,-1
273,1858,1
1330,1858,1
1424,1858,1
2020,1858,1
1787,1859,1
2016,1859,1
2168,1859,1
105,1860,1
273,1860,1
273,1861,1
255,1862,1
288,1862,1
444,1862,-1
613,1862,-1
707,1862,1
1194,1862,1
1424,1862,1
1455,1862,-1
1625,1862,-1
1688,1862,-1
2020,1862,1
1330,1863,1
1424,1863,1
613,1864,1
826,1864,-1
1330,1864,1
1511,1864,1
1625,1864,1
1688,1864,1
2020,1864,1
2303,1864,1
273,1865,1
559,1865,1
613,1865,1
1330,1865,1
1636,1865,1
1787,1865,1
1838,1865,-1
273,1866,1
613,1866,1
1077,1866,1
273,1867,1
613,1867,1
1330,1867,1
1787,1867,1
2020,1867,1
1077,1868,1
1096,1868,1
1194,1869,1
1625,1869,1
1688,1869,1
1711,1869,1
1777,1869,1
2020,1869,1
120,1870,1
613,1870,1
1330,1870,1
1424,1871,1
273,1872,1
707,1873,1
1330,1873,1
2020,1873,1
273,1874,1
826,1874,-1
1077,1874,1
1194,1874,-1
1330,1874,1
1383,1874,1
1422,1874,1
1587,1874,-1
1625,1874,1
1688,1874,1
1711,1874,1
1787,1874,1
1838,1874,-1
2020,1874,1
2226,1874,1
258,1875,1
1194,1875,1
1625,1875,1
1688,1875,1
2020,1875,1
1787,1876,1
2020,1876,1
48,1877,-1
436,1877,1
444,1877,1
613,1877,1
826,1877,-1
1222,1877,1
1330,1877,-1
1383,1877,1
1422,1877,-1
1603,1877,1
1625,1877,1
1688,1877,1
1711,1877,1
1787,1877,1
2020,1877,1
2348,1877,1
255,1878,1
288,1878,-1
613,1878,1
826,1878,1
1403,1878,1
1787,1878,1
1838,1878,1
2020,1878,-1
273,1879,1
489,1879,1
707,1879,-1
826,1879,1
1787,1879,1
1838,1879,1
2133,1879,1
883,1880,1
1422,1880,1
42,1881,1
1711,1881,1
1625,1882,1
1688,1882,1
2020,1882,1
273,1883,1
1422,1883,1
1787,1883,1
273,1884,1
1422,1884,1
2059,1884,1
1116,1885,1
613,1886,1
1177,1886,1
1787,1886,1
24,1887,1
707,1887,1
826,1887,1
1116,1887,1
1194,1887,1
1403,1887,1
1424,1887,1
1787,1887,1
2020,1887,1
2226,1887,1
273,1888,1
489,1888,1
467,1890,1
1330,1890,1
1787,1890,1
105,1891,1
273,1891,1
613,1891,1
1422,1891,1
2168,1891,1
273,1892,1
1194,1892,1
273,1893,-1
467,1893,1
613,1893,-1
1096,1893,1
1116,1893,1
1194,1893,1
1422,1893,-1
1424,1893,1
1688,1893,1
1777,1893,-1
1787,1893,1
2020,1893,1
467,1894,1
826,1894,1
1403,1894,1
1787,1894,1
613,1895,1
707,1895,1
1330,1895,1
1787,1895,1
2020,1895,1
273,1896,1
444,1896,-1
707,1896,1
1077,1896,1
1422,1896,1
1787,1896,1
2020,1896,1
1403,1897,1
1424,1897,1
1787,1897,1
2020,1897,1
2168,1897,1
467,1898,1
826,1898,-1
1194,1898,1
1330,1898,1
1424,1898,1
1625,1898,-1
1688,1898,-1
1787,1898,1
2168,1898,1
273,1899,1
1194,1899,1
1390,1899,1
1403,1899,-1
1625,1899,1
1688,1899,1
1787,1899,1
2020,1899,1
273,1900,1
314,1900,1
1194,1900,1
1424,1900,1
1511,1900,1
1625,1900,1
1688,1900,1
1711,1900,1
2020,1900,1
1330,1901,1
120,1902,1
288,1902,1
707,1902,1
1131,1902,1
1177,1902,1
1396,1902,1
1455,1902,1
1787,1902,1
273,1903,-1
288,1903,1
613,1903,-1
707,1903,1
826,1903,-1
1077,1903,1
1131,1903,1
1330,1903,1
1424,1903,1
1455,1903,1
1587,1903,-1
1787,1903,1
2020,1903,1
2226,1903,1
2355,1903,1
707,1904,1
1330,1904,1
1330,1905,1
1625,1905,1
1688,1905,1
1424,1906,1
273,1907,1
1096,1907,1
1422,1907,1
273,1908,1
826,1908,1
273,1909,1
1787,1909,1
273,1910,1
826,1910,-1
1116,1910,1
1194,1910,1
1390,1910,1
1403,1910,1
1422,1910,-1
1787,1910,1
2020,1910,-1
2355,1910,1
24,1911,1
1787,1911,1
1923,1911,1
1116,1912,1
1711,1912,1
1787,1912,1
2226,1912,1
753,1913,1
826,1913,1
1330,1913,1
1424,1913,1
1787,1913,1
2392,1913,1
273,1914,-1
613,1914,1
753,1914,1
826,1914,1
1330,1914,1
1403,1914,1
1424,1914,1
1625,1914,1
1688,1914,1
1787,1914,1
1838,1914,-1
1946,1914,1
2020,1914,1
613,1915,1
1330,1915,1
273,1916,1
613,1916,1
826,1916,1
1330,1916,1
1424,1916,1
826,1917,1
1403,1917,1
1787,1917,1
826,1918,1
1131,1918,1
1383,1918,1
1403,1918,1
1787,1918,1
1330,1919,1
1777,1919,1
797,1920,1
2020,1920,1
2312,1920,1
273,1921,1
288,1921,-1
707,1921,1
1212,1921,1
1720,1921,-1
1946,1921,1
2168,1921,1
2348,1921,1
1077,1922,1
288,1924,1
707,1924,1
1212,1924,1
1720,1924,1
1787,1924,1
1967,1924,1
288,1925,1
707,1925,1
1212,1925,1
1720,1925,1
1787,1925,1
1967,1925,1
2020,1925,1
1422,1926,1
474,1927,1
489,1927,1
613,1927,1
707,1927,1
826,1927,1
1177,1927,1
1194,1927,1
1330,1927,1
1403,1927,1
1422,1927,1
1688,1927,-1
1787,1927,1
1801,1927,1
1923,1927,1
2020,1927,1
2133,1927,1
78,1928,1
489,1928,1
1330,1928,1
1403,1928,1
1422,1928,1
1424,1928,1
1787,1928,1
1801,1928,1
2020,1928,1
2355,1928,-1
2470,1928,1
273,1929,1
613,1929,1
1330,1930,1
436,1931,1
707,1931,1
1194,1931,1
2020,1931,1
2133,1931,1
273,1932,1
474,1932,1
613,1932,1
1424,1932,1
1787,1932,1
2020,1932,1
273,1933,1
444,1933,1
613,1933,1
1587,1933,1
1587,1934,-1
1787,1934,1
1001,1935,1
883,1936,1
1422,1936,1
1636,1936,1
120,1937,1
436,1937,1
826,1937,1
1116,1937,1
1422,1937,1
1587,1937,1
1625,1937,-1
1787,1937,1
2020,1937,1
105,1938,1
273,1938,1
444,1938,-1
1194,1938,1
1330,1938,1
1422,1938,1
1787,1938,1
2020,1938,1
48,1939,1
105,1939,-1
183,1939,-1
255,1939,-1
273,1939,1
288,1939,-1
444,1939,-1
568,1939,1
613,1939,1
707,1939,-1
832,1939,-1
883,1939,-1
1077,1939,1
1131,1939,1
1177,1939,1
1194,1939,1
1212,1939,-1
1256,1939,-1
1330,1939,1
1422,1939,1
1424,1939,1
1587,1939,-1
1625,1939,1
1688,1939,1
1720,1939,1
1777,1939,1
1787,1939,1
1793,1939,1
1838,1939,-1
1946,1939,1
2020,1939,-1
2375,1939,1
314,1940,1
1424,1940,1
1424,1941,1
826,1942,1
1330,1942,1
1403,1942,1
1787,1942,1
826,1943,1
1330,1943,1
1403,1943,1
1422,1943,-1
1625,1943,1
2020,1943,1
444,1944,1
707,1944,1
832,1944,1
1077,1944,1
1194,1944,1
1587,1944,1
1946,1944,1
2016,1944,1
2355,1944,1
258,1945,1
273,1945,1
444,1945,-1
613,1945,1
1194,1945,1
1403,1945,1
1422,1945,1
1587,1945,-1
1625,1945,1
1688,1945,1
1787,1945,1
2020,1945,1
2226,1945,-1
2355,1945,1
258,1947,1
797,1947,1
1096,1947,1
1625,1947,1
1688,1947,1
2020,1947,1
2485,1947,1
273,1948,1
1194,1948,1
1422,1948,1
1424,1948,1
2016,1948,-1
2303,1948,1
2348,1948,-1
1330,1949,1
1422,1949,1
2020,1949,1
273,1950,1
613,1950,1
1787,1950,1
2437,1950,1
826,1951,1
1403,1951,1
273,1952,1
288,1952,1
444,1952,1
1077,1952,1
1330,1952,1
1587,1952,1
2020,1952,1
273,1953,1
1330,1953,1
1330,1954,1
273,1955,1
273,1956,1
1330,1956,1
1422,1956,1
273,1957,1
707,1958,1
1177,1958,1
1424,1958,1
1625,1958,-1
1688,1958,1
1711,1958,1
1787,1958,1
288,1959,1
707,1959,1
1194,1960,1
1625,1960,1
2402,1960,1
273,1961,1
1330,1961,1
